"","AMBIENT_TEMP.PROCESS_VALUE","BIO_1.LEVEL.PROCESS_VALUE","BIO_1.TEMPERATURE.PROCESS_VALUE","BIO_1.TSS.PROCESS_VALUE","BIO_2.LEVEL.PROCESS_VALUE","BIO_2.TEMPERATURE.PROCESS_VALUE","BIO_2.TSS.PROCESS_VALUE","BIO_BLOWER_1.FLOW.PROCESS_VALUE","BIO_BLOWER_2.FLOW.PROCESS_VALUE","MBR.AIR_SCOUR_FLOW.PROCESS_VALUE_TANK_1","MBR.AIR_SCOUR_FLOW.PROCESS_VALUE_TANK_2","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE_1","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE_2","MBR.BATCH_VOLUME","MBR_1.INF_FLOW.PROCESS_VALUE","MBR_1.LEVEL.PROCESS_VALUE","MBR_1.PERM_FLOW.PROCESS_VALUE","MBR_1.PERM_PRESS.PROCESS_VALUE","MBR_1.TRANS_PRESS.PROCESS_VALUE","MBR_2.INF_FLOW.PROCESS_VALUE","MBR_2.LEVEL.PROCESS_VALUE","MBR_2.PERM_FLOW.PROCESS_VALUE","MBR_2.PERM_PRESS.PROCESS_VALUE","MBR_2.TRANS_PRESS.PROCESS_VALUE","PERMEATE_TANK.CONDUCTIVITY.PROCESS_VALUE","PERMEATE_TANK.LEVEL.PROCESS_VALUE","PERMEATE_TANK.TURBIDITY.PROCESS_VALUE","RAS_TROUGH.DO.PROCESS_VALUE","RAS_TROUGH.PH.PROCESS_VALUE","RAS_TROUGH.TEMPERATURE.PROCESS_VALUE","RAS_TROUGH.TSS.PROCESS_VALUE","SEWAGE.FLOW.PROCESS_VALUE","SEWAGE.FLOW.TOTAL_BATCH","SEWAGE.LEVEL.PROCESS_VALUE","WAS_FLOW.PROCESS_VALUE" 
"2017-01-25 14:09:59",57,5.28999996,57,4478,5.92999983,60,5386,0.1,0.02,4.8500000475,5.63666677433333,3.71416670458333,1.70250001625,2.01166668833333,269.27999878,9.780000114,9.829999826,3.00666672375,14.0666670704167,0.182500001833333,10.310000228,9.936999798,2.97000004058333,13.8950000839167,0.29000000825,799,3.11999989,0.0372,0,6.5999999,59,4016,11.959999848,172.40939000725,2.762999987,0
"2017-01-25 14:19:57",57,5.54999971,57,4253,5.85999966,60,5165,30.440000726,0,5.8168067689916,4.65294128663866,3.71932776176471,2.03613446596639,1.65210085840336,269.27999878,9.770000171,9.842999839,2.92941183361345,14.0630256810924,0.163865546218487,10.280000114,9.960999679,2.95042021151261,13.8756302984034,0.284873957983193,797,3.11999989,0.0404,0,6.5999999,59,3900,0,202.93566895,2.839999912,0
"2017-01-25 14:29:59",57,5.54999971,57,4584,5.75999975,60,5202,0.1,0,5.13583340616667,5.40250008075,3.72833336741667,1.80250001825,1.92583334916667,269.27999878,9.699999905,9.843999861,2.98000005391667,14.035000513,0.173333333333333,10.199999905,9.962999629,2.98500005591667,13.7691667078333,0.31166667575,799,3.1099999,0.045,0,6.5,59,3911,0,202.93566895,2.8599999,0
"2017-01-25 14:39:56",58,5.54999971,57,4231,5.69000006,60,4827,0.1,29.190000342,5.27058828159664,5.28235301621849,3.71512608529412,1.84369749453782,1.8714285907563,269.27999878,9.610000228,9.849999905,2.95294124252101,14.0361349423529,0.16890756302521,9.790000152,9.965999698,2.96554626638655,13.9117647298319,0.277310932521008,801,3,0.0385,0,6.5,59,3958,0,202.93566895,2.862999897,0
"2017-01-25 14:49:58",58,5.53999996,57,4815,5.58999968,60,5310,0.1,0,5.60583337925,5.01750005066667,3.71833337325,1.95333335491667,1.76500001833333,269.27999878,9.870000361,9.852999782,2.94833338008333,14.0858338099167,0.161666666666667,8.770000171,9.958999633,2.923333373,13.8741667030833,0.282500008333333,801,3.11999989,0.0362,0,6.5,59,4333,0,202.93566895,2.870999889,0
"2017-01-25 14:59:55",58,5.55999994,57,4560,5.48999977,60,5067,31.560000039,0.04,4.82521014630252,5.76134459689076,3.7352941407563,1.69243698403361,2.04285715672269,264.754281693445,9.990000342,9.845999908,1.26134456462185,14.3193279466387,0.0714285714285714,8.990000247,9.939999771,1.62016808487395,14.1260503403361,0.0991596667226891,801,3.11999989,0.0374,0,6.5,59,4150,5.560000038,157.09043091042,2.853999903,0.510924379327731
"2017-01-25 15:09:57",58,5.50999975,57,4534,5.57999992,60,6088,0.11,0.03,5.70750005225,4.91250006333333,3.72000003,1.9858333475,1.7341666825,251.32798767,10.040000247,9.819999883,2.94166672758333,14.0566671590833,0.165833333333333,9.860000228,9.930999469,2.92083337908333,13.8791666745833,0.280000008333333,802,3.11999989,0.045200001,0,6.5,59,4088,14.870000456,166.101795387833,2.738000012,0
"2017-01-25 15:19:59",58,5.42999983,57,4833,5.87999964,60,5551,0.1,26.690000057,5.23333338875,5.26666676958333,3.73000003866667,1.82916668741667,1.8700000175,251.32798767,9.890000342,9.855999852,3.00250005041667,14.0591671844167,0.171666666666667,10.189999867,9.961999798,2.97083338125,13.7858332715833,0.295000009166667,803,3.1099999,0.0396,0,6.5,59,3879,0,202.63232422,2.79999995,0
"2017-01-25 15:29:56",58,5.32999992,57,4643,5.9000001,60,5103,0.11,1.46,5.12521016865546,5.5084034012605,3.73613447386555,1.78991597268908,1.94621850117647,251.32798767,9.810000228,9.849999713,2.94033619512605,14.0075635329412,0.173949579831933,10.140000152,9.965999698,2.93781516714286,13.9226890373109,0.264705890504202,802,2.96000004,0.0359,0,6.5,59,3917,0,202.63232422,2.866999891,0
"2017-01-25 15:39:58",57,5.26999998,57,5026,5.87999964,60,5623,35.22000084,0,5.709166749,4.75500002691667,3.721666695,1.9875000125,1.672500015,251.32798767,9.60000019,9.847999953,2.95250005333333,14.0891671559167,0.163333333333333,9.920000266,9.961999606,2.93750005241667,13.8949999335,0.265833341666667,801,3.11999989,0.039700001,0,6.5,59,3995,0,202.63232422,2.87999988,0
"2017-01-25 15:49:55",58,5.19000006,57,4695,5.88999987,60,5328,0.1,0.01,4.8243697989916,5.64201689134454,3.72689079193277,1.69243698823529,2.00336136630252,251.32798767,9.400000475,9.847999857,2.93361350067227,14.0630257130252,0.166386554621849,9.940000342,9.958999729,2.92941181781513,13.9193277278992,0.268067235042017,804,3.11999989,0.0378,0,6.5,59,4448,0,202.63232422,2.87999988,0
"2017-01-25 15:59:58",58,5.07999992,57,4435,5.87999964,60,5472,0.1,23.740000342,5.51000005383333,5.05333343308333,3.72333336,1.92416668,1.79916668,237.30299250125,9.440000342,9.839000033,2.35333337225,14.0983337940833,0.139166666666667,9.940000437,9.955999756,2.36083337216667,13.9024998986667,0.220833340333333,804,3.0999999,0.0384,0,6.5,59,4224,5.460000228,163.216764689583,2.864999893,0.4008333365
"2017-01-25 16:09:59",58,5.10999966,57,4846,5.75,60,5817,0.1,2.919999963,5.42750002533333,5.09416675533333,3.72166670108333,1.89333335233333,1.797500015,184.00801086,9.640000152,9.836999893,0,14.48750007125,0,10.150000095,9.935999679,0,14.19999981,0,804,3.05999994,0.0378,0,6.5999999,59,4002,14.880000304,163.0876235625,2.789999961,0
"2017-01-25 16:19:56",58,5.4000001,57,4787,5.71999979,60,5014,26.710000096,0,4.92773112915966,5.62521016067227,3.72773112302521,1.72100841554622,2.00672270747899,184.00801086,9.650000095,9.864999866,0,14.4983193373109,0,10.239999962,9.967999648,0,14.2016804886555,0,805,3.05999994,0.0514,0,6.5999999,59,3879,0,202.56370544,2.895999864,0
"2017-01-25 16:29:59",58,5.44000006,57,4648,5.69999981,60,5583,1.49,0.01,5.78583340616667,4.81500008075,3.721666695,2.01500001625,1.70666667875,184.00801086,9.669999981,9.856999778,0,14.4983333428333,0,10.219999886,9.975999832,0,14.2141665305,0,804,3.05999994,0.072000008,0,6.5,59,3912,0,202.56370544,2.891999868,0
"2017-01-25 16:39:56",58,5.42000008,57,4518,5.67000008,60,5120,0.1,24.210000608,4.99495803588235,5.39915975966387,3.74537817260504,1.76218488689076,1.92100841092437,184.00801086,9.660000133,9.863999844,0,14.5,0,9.870000171,9.97199974,0,14.2226889718487,0,805,3.05999994,0.069800002,0,6.5,59,3983,0,202.56370544,2.883999876,0
"2017-01-25 16:49:58",58,5.40999985,57,4177,5.67999983,60,4862,0.1,2.930000038,5.34083338558333,5.24666674108333,3.73000002625,1.8641666775,1.86583334875,184.00801086,9.890000247,9.870999814,0,14.5,0,9.170000076,9.97199974,0,14.2291665875,0,805,3.05999994,0.069700001,0,6.4000001,59,4284,0,202.56370544,2.875999884,0
"2017-01-25 16:59:55",57,5.40999985,57,4373,5.62999964,60,5243,25.210000286,0.02,5.56974794865546,5.06302528991597,3.72773111470588,1.94117648319328,1.78655463151261,185.516581940672,10.010000228,9.844999789,0.469747915042017,14.5092437565546,0.0142857142857143,9.220000076,9.936999798,0.280672275798319,14.2680671518487,0.0100840338655462,806,3.06999993,0.0665,0,6.4000001,59,4172,9.580000114,183.923820971261,2.843999911,0.461344558571429
"2017-01-25 17:09:57",57,5.4000001,57,4279,5.71999979,60,5385,3.480000153,0.01,4.96666673,5.51750007441667,3.7233333765,1.73750001866667,1.95500002408333,192.98400879,10.239999962,9.83799982,2.968333394,14.0616671939167,0.17,9.290000152,9.923999788,3.01416670583333,13.8299998606667,0.274166675666667,806,3.1099999,0.051100002,0,6.4000001,59,4133,17.510000228,153.751594796167,2.782999967,0
"2017-01-25 17:19:59",57,5.33999968,57,4358,6.06999969,60,5417,0.1,24.970000266,5.70250006491667,4.91500008075,3.72416669866667,1.9858333475,1.73833335116667,192.98400879,10.169999981,9.858999825,2.93666672916667,13.9941671828333,0.176666666666667,9.390000437,9.966999817,2.94500003175,13.9066665653333,0.255833341666667,808,3.07999992,0.0398,0,6.4000001,59,3925,0,202.94514465,2.87899988,0
"2017-01-25 17:29:56",57,5.25,57,4533,6.0999999,60,5468,0.1,2.810000038,5.22352947084034,5.43025216310924,3.71764709117647,1.81428572773109,1.90336136344538,192.98400879,10.000000095,9.863999654,2.94117651621849,14.1016811784034,0.159663865546219,9.430000399,9.964999771,2.97647063352941,13.9386553568067,0.251260512352941,808,3.04999995,0.0412,0,6.4000001,59,3932,0,202.94514465,2.88999987,0
"2017-01-25 17:39:57",57,5.17000008,57,4450,6.06999969,60,4957,31.650001298,0,5.0883334315,5.56416672841667,3.7575000255,1.77666667741667,1.98083334808333,192.98400879,9.890000247,9.859999846,2.92250004358333,14.0716671685833,0.163333333333333,8.890000152,9.968999767,2.92000002908333,13.91333321775,0.255000008333333,810,3.1099999,0.0407,0,6.4000001,59,4025,0,202.94514465,2.88999987,0
"2017-01-25 17:49:59",57,5.13000011,57,4355,6.05999994,60,5338,3.710000229,0,5.80250007283333,4.85250004116667,3.7241666925,2.02166667625,1.70250001625,192.98400879,10.070000266,9.860999585,2.94666672183333,14.0966671685833,0.16,7.510000228,9.956999683,2.93166669533333,13.9458332225,0.2508333415,809,3.11999989,0.0364,0,6.4000001,59,4448,0,202.94514465,2.898999861,0
"2017-01-25 17:59:56",56,5.00999975,57,4534,6.05999994,60,5593,0.1,22.090000342,4.78403367890756,5.69915971815126,3.72689077932773,1.66134454663866,2.00420169327731,202.035435268992,9.360000323,9.865999795,0.838655477563025,14.4117648415966,0.0403361344537815,9.540000152,9.964999674,0.687394962941177,14.2075629836975,0.0495798335294118,811,3.1099999,0.038,0,6.5,59,4232,2.330000114,178.223011620252,2.884999874,0.385714286554622
"2017-01-25 18:09:59",56,5.02999973,57,4513,5.92000008,60,6072,0.1,2.790000114,5.51416671258333,5.0758334315,3.721666695,1.9266666775,1.7950000175,264.79199219,9.729999924,9.834999847,2.9775000465,14.0341671923333,0.175833333333333,10.240000057,9.93599968,2.96500003091667,13.8024998590833,0.2808333425,811,3.1099999,0.0443,0,6.5999999,59,3879,17.90000038,146.262583984833,2.805999945,0
"2017-01-25 18:19:55",56,5.35999966,57,4327,5.82999992,60,5583,25.69000084,0,5.41260512504202,5.23277319546219,3.71764709117647,1.87983194369748,1.83781514747899,264.79199219,9.65,9.868999768,2.94957988697479,14.0462189823529,0.168067226890756,10.340000342,9.973999786,2.88739498016807,13.9436973688235,0.245378159243697,810,3.02999997,0.0376,0,6.5999999,59,3786,0,202.62342834,2.886999873,0
"2017-01-25 18:29:57",56,5.38999987,57,4679,5.73999977,60,5186,5.780000191,0,5.11666676166667,5.40416672208333,3.72750003075,1.774166682,1.89083334875,264.79199219,9.660000133,9.861999798,2.94416671108333,14.0683338305,0.165,10.239999962,9.972999571,2.92250003841667,13.9074999018333,0.256666675,811,3.1099999,0.0359,0,6.5,59,3817,0,202.62342834,2.897999862,0
"2017-01-25 18:39:59",56,5.36999989,57,4768,5.6500001,60,5306,0.1,23.820000456,5.82083342833333,4.83666670308333,3.74000003466667,2.02833334858333,1.71166668608333,264.79199219,9.600000095,9.856999779,2.95166670775,14.1008338273333,0.160833333333333,9.860000133,9.97199974,2.92750002775,13.9316665653333,0.250000008083333,813,3.12999988,0.0398,0,6.5,59,3836,0,202.62342834,2.897999862,0
"2017-01-25 18:49:57",56,5.36999989,57,4637,5.58999968,60,5175,0.1,2.350000114,5.04957993252101,5.63445382142857,3.72773111470588,1.75462185882353,1.97310925588235,264.79199219,9.709999943,9.869999696,2.78907566731092,14.105882835126,0.15546218487395,9.140000247,9.96999979,2.80504205218487,13.8638654280672,0.257983201764706,813,3.11999989,0.0358,0,6.5,59,4234,0,202.62342834,2.89999986,0
"2017-01-25 18:59:58",55,5.36999989,57,4746,5.48000002,60,5289,23.820000477,0.02,5.4683334505,5.2233333745,3.74750001916667,1.89750001083333,1.85000000833333,256.975393297333,9.719999886,9.869999789,0,14.5,0,9.259999943,9.97799959,0,14.30000019,0,814,3.05999994,0.0341,0,6.4000001,59,4078,2.210000038,184.49743349425,2.893999865,0.467500011083333
"2017-01-25 19:09:55",55,5.33999968,57,4593,5.50999975,60,6291,2.060000019,0.03,5.57731101058824,5.06386557336134,3.73109246428571,1.94705883655462,1.78403362773109,179.52000427,9.990000437,9.843999672,0,14.5,0,9.840000057,9.937999821,0,14.2966388326891,0,812,3.05999994,0.0456,0,6.4000001,59,3956,17.820000266,141.909904510756,2.809999941,0
"2017-01-25 19:19:57",55,5.3499999,57,4679,5.87999964,60,5463,0.1,22.560000228,4.9258334315,5.74583335708333,3.731666685,1.71416667125,2.01750001375,179.52000427,9.900000475,9.870999624,0,14.5,0,10.140000152,9.982999705,0,14.30000019,0,813,3.06999993,0.070400005,0,6.4000001,59,3770,0,202.58009338,2.895999864,0
"2017-01-25 19:29:59",55,5.32999992,57,4264,5.90999985,60,5728,0.1,4.850000152,5.72666676008333,4.86166668725,3.749166684,1.99750000666667,1.72083334358333,179.52000427,9.920000456,9.868999579,0,14.5,0,10.179999924,9.978999517,0,14.30000019,0,813,3.03999996,0.072900009,0,6.5,59,3849,0,202.58009338,2.893999866,0
"2017-01-25 19:39:56",55,5.29999971,57,4278,5.88999987,60,5764,19.170000477,0,5.23613455277311,5.4310924705042,3.73277312647059,1.8193277394958,1.91344538697479,179.52000427,9.870000456,9.877999783,0,14.5,0,9.910000133,9.980999851,0,14.2991598506723,0,814,3.05999994,0.073100009,0,6.5,59,3878,0,202.58009338,2.888999871,0
"2017-01-25 19:49:58",55,5.30999994,57,4294,5.88999987,60,5635,6.510000115,0.01,5.301666768,5.400833384,3.721666695,1.83166667875,1.89000001625,179.52000427,10.090000057,9.873999597,0,14.5,0,8.980000304,9.983999728,0,14.30000019,0,813,3.06999993,0.07300001,0,6.5,59,4245,0,202.58009338,2.89999986,0
"2017-01-25 19:59:55",54,5.26999998,57,4037,5.88999987,60,5287,0.1,21.85000038,5.68403372201681,4.90756305714286,3.74453784142857,1.97815127386555,1.73529413016807,179.97257482479,10.110000133,9.86999979,0,14.5,0,9.070000171,9.974999713,0,14.30000019,0,814,3.05999994,0.071400006,0,6.5,59,4145,1.390000057,194.105103462941,2.905999854,0.41428571907563
"2017-01-25 20:09:57",54,5.25999975,57,4163,5.78999996,60,5906,0.1,4.16,4.907500076,5.7116667585,3.72333336,1.70750001125,2.01583334875,188.49598694,10.280000114,9.845999716,0,14.5,0,8.960000323,9.940999699,0,14.2975001805,0,814,3.05999994,0.070500005,0,6.5999999,59,4067,18.940000342,133.37533811025,2.824999927,0
"2017-01-25 20:19:59",54,5.63999987,57,4106,5.77999973,60,5659,22.489999791,0,5.55833342833333,4.95750002058333,3.721666695,1.925833345,1.73333335,188.49598694,10.209999943,9.87299967,0,14.5,0,9.180000019,9.980999659,0,14.30000019,0,813,3.06999993,0.068100001,0,6.5999999,59,3845,0,202.75520325,2.895999864,0
"2017-01-25 20:29:57",54,5.69000006,57,3773,5.75,60,5463,3.950000019,0,5.41176480168067,5.22941185411765,3.73361347008403,1.88151261638655,1.85210085369748,188.49598694,10.170000076,9.882999801,0,14.5,0,9.370000456,9.983999824,0,14.30000019,0,813,3.05999994,0.068100001,0,6.5,59,3833,0,202.75520325,2.89999986,0
"2017-01-25 20:39:59",54,5.65999985,57,3998,5.73000002,60,4784,0.1,20.00000019,5.11500008866667,5.54416672366667,3.7241666925,1.76833334625,1.95583334625,188.49598694,10.080000304,9.877999783,0,14.5,0,9.260000323,9.979999732,0,14.30000019,0,813,3.06999993,0.070000004,0,6.4000001,59,3828,0,202.75520325,2.917999842,0
"2017-01-25 20:49:56",54,5.65999985,57,3951,5.73999977,60,5260,0.1,2.590000067,5.76386556697479,4.80168075689076,3.73277312857143,2.01008404033613,1.69159665084034,188.49598694,10.200000095,9.881999873,0,14.5,0,8.680000209,9.980999755,0,14.30000019,0,813,3.05999994,0.072500009,0,6.4000001,59,4198,0,202.75520325,2.912999847,0
"2017-01-25 20:59:58",53,5.67000008,57,3935,5.69000006,60,5372,18.010000342,0.02,4.93750006733333,5.65666675933333,3.73500002125,1.74500000708333,2.02083334791667,189.4683869695,10.2,9.883999729,0.0166666666666667,14.5083333333333,0,8.910000323,9.979999636,0,14.30000019,0,813,3.05999994,0.0678,0,6.4000001,59,4004,0,201.06557655625,2.908999851,0.191666666666667
"2017-01-25 21:09:59",53,5.63999987,57,3928,5.65999985,60,6256,4.470000143,0,5.48333343291667,5.30333343766667,3.69166672408333,3.59916672283333,3.53666672283333,305.18399048,10.440000152,9.840999888,3.25666669866667,14.0950002343333,0.223333340333333,9.820000076,9.938999653,3.16583334991667,13.9300002565,0.324166671583333,814,3,0.069600001,0,6.4000001,59,3943,20.05000038,123.25559420925,2.814999936,0.244166676166667
"2017-01-25 21:19:56",53,5.57999992,57,3938,6.08999968,60,5661,0.1,19.30000019,5.39915976462185,5.39915976462185,3.6983193792437,3.6983193792437,3.6983193792437,305.18399048,10.169999981,9.8789999,3.26722691420168,14.1016809468908,0.205882358403361,10.310000228,9.990999793,3.22857144991597,13.9310927339496,0.321008409327731,814,3.06999993,0.049600001,0,6.4000001,59,3777,0,202.75186157,2.901999858,0
"2017-01-25 21:29:58",53,5.5,57,3763,6.12999964,60,5093,0.1,8.40000019,5.39750010225,5.39750010225,3.69333338933333,3.69333338933333,3.69333338933333,305.18399048,10.080000304,9.883999729,3.26000002416667,14.1350003705,0.178333336,10.280000114,9.987999724,3.26916667575,13.9658336864167,0.305000007416667,813,2.99000001,0.0429,0,6.4000001,59,3755,0,202.75186157,2.906999853,0
"2017-01-25 21:39:55",53,5.40999985,57,4069,6.08999968,60,5207,19.19000019,0.03,5.39411775235294,5.39411775235294,3.69495803773109,3.69495803773109,3.69495803773109,305.18399048,9.970000171,9.883999823,3.27647061,14.1436979531933,0.159663866302521,10,9.990999793,3.24957984436975,13.9369751411765,0.310084041176471,813,3.05999994,0.126300002,0,6.4000001,59,3790,0,202.75186157,2.917999842,0
"2017-01-25 21:49:57",53,5.3499999,57,3923,6.0999999,60,5423,8.45000021,0.079999999,5.3950001045,5.3950001045,3.69083339158333,3.69083339158333,3.69083339158333,305.18399048,10.200000095,9.883999919,3.27000002291667,14.167500494,0.151666666666667,8.680000304,9.987999724,3.257500011,13.9333336816667,0.310000007666667,812,3.05999994,0.041,0,6.4000001,59,4228,0,202.75186157,2.907999852,0
"2017-01-25 21:59:59",52,5.25,57,3769,6.0999999,60,5468,0.1,15.350000475,5.39833343483333,5.39833343483333,3.69666671966667,3.69666671966667,3.69666671966667,305.18399048,10.200000095,9.885999773,3.2733333515,14.1683338305,0.152500000166667,8.680000114,9.987999724,3.25333334308333,13.9675003515,0.304166674166667,813,3.11999989,0.0466,0,6.4000001,59,4004,0,202.75186157,2.901999858,0
"2017-01-25 22:09:56",52,5.13000011,57,4084,6,60,5952,0.1,7.97,5.88655468184874,4.74117653697479,3.72436977352941,2.10084034663866,1.71680673907563,274.560004994622,10.540000057,9.840999698,2.9546219087395,14.1016808510924,0.110924369747899,8.90000038,9.941999722,2.96554623789916,13.9420167221008,0.249579839831933,811,3.05999994,0.0398,0,6.5,59,4429,19.690000152,122.454334011513,2.829999922,0.345378154453782
"2017-01-25 22:19:58",52,5.54999971,57,3892,5.88999987,60,5572,21.50000084,0,4.811666711,5.63000008233333,3.73000002625,1.68666667375,1.981666685,273.76800537,10.330000304,9.877999784,2.94333339666667,14.1450001235,0.0941666666666667,9.210000038,9.978999613,2.95000002733333,13.9183332288333,0.251666674666667,812,3.11999989,0.0388,0,6.5999999,59,3777,0,202.66851807,2.885999874,0
"2017-01-25 22:29:55",52,5.58999968,57,4268,5.78999996,60,5770,9.060000153,0,5.56050428789916,5.0462185592437,3.72773112302521,1.94621850327731,1.7815126197479,273.76800537,10.189999962,9.879999734,2.93865551865546,14.178991670084,0.0857142857142857,9.360000418,9.988999843,2.96302522487395,13.9504200754622,0.246218495210084,811,3.11999989,0.0394,0,6.5,59,3791,0,202.66851807,2.895999864,0
"2017-01-25 22:39:57",52,5.56999969,57,4424,5.71000004,60,4703,0.1,17.840000437,5.35083339191667,5.30583338716667,3.731666685,1.86833334,1.863333345,273.76800537,10.040000152,9.880999662,2.91833337083333,14.126666863,0.109166666666667,9.240000342,9.985999966,2.95083336183333,13.91499989075,0.254166674916667,811,3.12999988,0.0399,0,6.5,59,3838,0,202.66851807,2.895999864,0
"2017-01-25 22:49:59",52,5.55999994,57,4619,5.65999985,60,4539,0.1,6.870000076,5.09750007758333,5.58416668566667,3.73166668908333,1.77333334325,1.95833334583333,273.76800537,10.020000076,9.875999739,2.97000003991667,14.11166678225,0.101666666666667,8.590000152,9.976999759,2.97583336858333,13.8116665368333,0.273333342083333,810,3.11999989,0.0398,0,6.5,59,4240,0,202.66851807,2.902999857,0
"2017-01-25 22:59:57",52,5.55999994,57,4483,5.52999973,60,5023,20.000000172,0,5.82941184294118,4.78823534361345,3.73277313478992,2.0403361507563,1.69243698403361,273.76800537,10.00000019,9.875999834,1.64621852689076,14.2974791720168,0.0647058823529412,8.620000076,9.980999851,1.65630253478992,14.1092437294118,0.136974794285714,810,3.0999999,0.0385,0,6.5,59,4016,0,202.66851807,2.90999985,0
"2017-01-25 23:09:58",52,5.58999968,57,4650,5.46999979,60,4748,8.030000038,0.02,4.995000076,5.6641667205,3.728333355,1.74000001,1.988333345,261.201586918,10.450000285,9.842999745,2.6983333775,14.1666668804167,0.104166666666667,9.280000114,9.941999818,2.57583337041667,13.9841666144167,0.2166666735,810,3.00999999,0.0432,0,6.5,59,4020,20.390000342,120.825087473833,2.836999916,0.446666669833333
"2017-01-25 23:19:55",51,5.46999979,57,4403,5.9000001,60,4551,0.1,16.410000323,5.58655466336134,4.98235298588235,3.7378151507563,1.95294118773109,1.75378152563025,260.3039856,10.340000342,9.885999776,2.92689080823529,14.1529414143697,0.112605042016807,9.440000247,9.989999866,2.93949584201681,13.9563024427731,0.241176478235294,810,3.11999989,0.0402,0,6.5,59,3770,0,202.55187988,2.890999869,0
"2017-01-25 23:29:57",51,5.4000001,57,4246,5.92000008,60,4885,0.1,10.05000019,5.52666675216667,5.10083339983333,3.72666669416667,1.92750001208333,1.79916668208333,260.3039856,10.250000095,9.88599968,2.92916671858333,14.1166669120833,0.1175,9.470000171,9.983999824,2.91833336583333,13.9199999018333,0.252500008083333,810,3.1099999,0.0424,0,6.5,59,3775,0,202.55187988,2.894999865,0
"2017-01-25 23:39:59",51,5.30999994,57,4514,5.88999987,60,5057,19.570000534,0,4.9241667585,5.74833338241667,3.735000015,1.71083334125,2.02416667375,260.3039856,10.140000152,9.87799969,2.99750004991667,14.1208335866667,0.1225,9.230000209,9.976999663,2.97250004233333,13.8083331908333,0.27666667575,810,3.11999989,0.0385,0,6.5,59,3849,0,202.55187988,2.88999987,0
"2017-01-25 23:49:56",51,5.23999977,57,4629,5.87999964,60,4884,6.260000057,0,5.75798328747899,4.81848741571429,3.74621851184874,2.0142857292437,1.70168068058824,260.3039856,10.370000456,9.879999733,2.92436978546219,14.0756304436975,0.110924369747899,7.890000154,9.97599964,2.94369750697479,13.9512604068067,0.246218495210084,809,3.04999995,0.0385,0,6.5,59,4213,0,202.55187988,2.89999986,0
"2017-01-25 23:59:58",51,5.13999987,57,4779,5.88999987,60,4994,0.1,14.300000285,5.17750009658333,5.4966667015,3.718333365,1.8000000125,1.9183333525,260.3039856,10.30000019,9.884999754,2.945000053,14.1450002501667,0.115,7.820000173,9.97599964,2.94166670975,13.9191665653333,0.252500008083333,810,3.12999988,0.0369,0,6.5,59,4052,0,202.55187988,2.894999865,0
"2017-01-26 00:09:55",51,5.04999971,57,4489.5,5.90999985,60,4946,0.1,10.5090909436364,5.17068970594828,5.49224141534483,3.72931036767241,1.79655173793103,1.93275862974138,186.484140591552,10.01818206,9.84454527727273,0.406034486551724,14.4517241674138,0.0129310344827586,9.10000025090909,9.94272691545454,0.286206901465517,14.247413947069,0.0258620698275862,808.5,3.12999988,0.0387272727272727,0,6.5,59,4056,18.1909092981818,121.528259797069,2.80272722181818,0.381034489310345
"2017-01-26 00:19:58",51,5.44000006,57,4274,5.73999977,60,4828,19.760000458,0,5.62083339666667,4.93583341408333,3.74083335691667,1.96583334241667,1.74416668075,179.52000427,9.890000437,9.875999738,0,14.5,0,9.640000057,9.987999916,0,14.298333517,0,808,3.06999993,0.0463,0,6.5999999,59,3876,0,202.74185181,2.87799988,0
"2017-01-26 00:29:55",51,5.46999979,57,4436,5.73000002,60,4713,12.220000419,0,4.84537821033613,5.79243700831933,3.73445379705882,1.6966386605042,2.03781513655462,179.52000427,9.870000456,9.87899971,0,14.5,0,9.739999962,9.982999801,0,14.2991598506723,0,807,3.06999993,0.063,0,6.5,59,3876,0,202.74185181,2.904999855,0
"2017-01-26 00:39:57",51,5.44000006,57,4236,5.67999983,60,4670,0.1,16.66000038,5.64083343308333,4.96083339825,3.73583335575,1.96000001083333,1.74500001116667,179.52000427,9.790000152,9.879999829,0,14.5,0,9.690000247,9.984999751,0,14.30000019,0,807,3.07999992,0.063,0,6.5,59,3942,0,202.74185181,2.893999866,0
"2017-01-26 00:49:59",51,5.44999981,57,4363,5.69999981,60,4614,0.1,11.760000418,5.32583339191667,5.30583337133333,3.7375000125,1.8741666675,1.863333345,179.52000427,9.930000209,9.87499962,0,14.5,0,8.880000114,9.983999824,0,14.295000171,0,806,3.06999993,0.0627,0,6.4000001,59,4314,0,202.74185181,2.87999988,0
"2017-01-26 00:59:56",51,5.44999981,57,4290,5.63999987,60,4680,19.660000267,0,5.14285723865546,5.55126053932773,3.72605044411765,1.7815126197479,1.94453782436975,179.52000427,10.110000133,9.88399973,0,14.5,0,8.640000152,9.981999778,0,14.2932774753782,0,808,3.06999993,0.0619,0,6.4000001,59,4171,0,202.74185181,2.875999884,0
